UniversityLabel,AlumnusLabel,EmployerLabel,BirthPlaceLabel,ULocationLabel,OccupationLabel,DateOfDeathLabel,DateOfBirthLabel,FoundationDateLabel,ELocationLabel
Uppsala University,Abraham Rydberg,,,,,,,,
Uppsala University,Q6085574,,,,,,,,
University of Gothenburg,Finn Rosengren,,,,,,,,
Uppsala University,Olov Rylander,,,,,,,,
Uppsala University,Bengt Rånby,,,,,,,,
Stockholm University,Jens Rydgren,,,,,,,,
Uppsala University,Jerker Rönnberg,,,,,,,,
Uppsala University,Bengt Rösiö,,,,,,,,
Lund University,Jesper Rönndahl,,,,,,,,
Stockholm University,Johan Rönnby,,,,,,,,
Royal Institute of Technology,Alf Rehn,,,,,,,,
Karolinska Institute,Stephan Rössner,,,,,,,,
Uppsala University,Carl Yngve Sahlin,,,,,,,,
Lund University,Ilan Sadé,,,,,,,,
Royal Institute of Technology,Frigyes Reisch,,,,,,,,
Lund University,Albert Sahlin,,,,,,,,
Lund University,Stig Sahlin,,,,,,,,
Karolinska Institute,Q6088619,,,,,,,,
Stockholm University,Q6088619,,,,,,,,
Chalmers University of Technology,Lars Rey,,,,,,,,
Uppsala University,Carl Fredrik Sammeli,,,,,,,,
University of Gothenburg,Bo Rybeck,,,,,,,,
Lund University,Tapio Salonen,,,,,,,,
Uppsala University,Henrik Sandblad,,,,,,,,
Stockholm University,Per E. Samuelson,,,,,,,,
Uppsala University,Q6092410,,,,,,,,
Royal Institute of Technology,Johan Gustaf Richert,,,,,,,,
Uppsala University,Ivar Sandström,,,,,,,,
Lund University,Arvid Sandell,,,,,,,,
Uppsala University,Rolf Santesson,,,,,,,,
Lund University,Daniel Sandström,,,,,,,,
Royal Institute of Technology,Carl-Ivar Ringmar,,,,,,,,
Royal Institute of Technology,Q6073181,,,,,,,,
Stockholm University,Q6093990,,,,,,,,
Stockholm University,Adrián Santini,,,,,,,,
University of Gothenburg,Khaled Salih,,,,,,,,
Uppsala University,Frans von Schéele,,,,,,,,
Uppsala University,Q6096701,,,,,,,,
Uppsala University,Pehr Scheffer,,,,,,,,
Lund University,Yngve Schaar,,,,,,,,
Karolinska Institute,Peter Schantz,,,,,,,,
Karlstad University,Olof Persson,,,,,,,,
Royal Institute of Technology,Ejnar Rodling,,,,,,,,
Stockholm University,Göran Scharmer,,,,,,,,
University of Gothenburg,Mikael Sandberg,,,,,,,,
University of Gothenburg,Oskar Sandberg,,,,,,,,
Lund University,Wilhelm Schlaug,,,,,,,,
Chalmers University of Technology,Lars-Göran Rosengren,,,,,,,,
University of Gothenburg,Per Schlingmann,,,,,,,,
Royal Institute of Technology,Åke Rusck,,,,,,,,
Royal Institute of Technology,Patrik Rydbeck,,,,,,,,
Royal Institute of Technology,Hans Rydin,,,,,,,,
Royal Institute of Technology,Stig Ryhagen,,,,,,,,
Royal Institute of Technology,Johan Rådberg,,,,,,,,
Royal Institute of Technology,Axel Sahlin,,,,,,,,
Royal Institute of Technology,Carl Sahlin,,,,,,,,
Royal Institute of Technology,Mauritz Sahlin,,,,,,,,
Chalmers University of Technology,Lars Samuelson,,,,,,,,
Royal Institute of Technology,Frey Samsioe,,,,,,,,
Chalmers University of Technology,Nima Sanandaji,,,,,,,,
Royal Institute of Technology,Lars Save,,,,,,,,
Royal Institute of Technology,Anders Scharp,,,,,,,,
Umeå University,Göran Sandberg,,,,,,,,
Uppsala University,Sebsebe Demissew,,,,,,,,
Swedish University of Agricultural Sciences,Karl-Rune Samuelson,,,,,,,,
Stockholm University,James Kendall,,,,,,,,
Uppsala University,Stig Jägerskiöld,,,,,,,,
Stockholm University,Yoshi Ozaki,,,,,,,,
University of Gothenburg,Daniel Johannesson,,,,,,,,
Uppsala University,Erland Lagerlöf,,,,,,,,
Lund University,Q6146610,,,,,,,,
Uppsala University,Bert Levin,,,,,,,,
Uppsala University,Jan Czekajewski,,,,,,,,
Uppsala University,Q6151127,,,,,,,,
Stockholm University,Qaisar Mahmood,,,,,,,,
Uppsala University,Jannis Kallinikos,,,,,,,,
Uppsala University,Ulf Swenson,,,,,,,,
Lund University,Lars Nord,,,,,,,,
Stockholm University,Lars Nord,,,,,,,,
Lund University,Per T. Ohlsson,,,,,,,,
Lund University,Åke Pettersson,,,,,,,,
Chalmers University of Technology,Erik Kollberg,,,,,,,,
Uppsala University,Q6166356,,,,,,,,
Uppsala University,Leonard Fredrik Rääf,,,,,,,,
Stockholm University,Hans Ryde,,,,,,,,
Royal Institute of Technology,Bengt Lagercrantz,,,,,,,,
Uppsala University,David von Schulzenheim,,,,,,,,
Uppsala University,Fredrik Bogislaus von Schwerin,,,,,,,,
Royal Institute of Technology,Jan G. Smith,,,,,,,,
Royal Institute of Technology,Folke Lindskog,,,,,,,,
Uppsala University,Henrik Sederholm,,,,,,,,
Uppsala University,Per Selstam,,,,,,,,
Uppsala University,Pehr von Seth,,,,,,,,
Lund University,Pehr von Seth,,,,,,,,
Uppsala University,Daniel Sidenius,,,,,,,,
Uppsala University,Anders Sidner,,,,,,,,
Swedish University of Agricultural Sciences,Q6139546,,,,,,,,
Uppsala University,Gudmund Leonhard Silverstolpe,,,,,,,,
Uppsala University,Karl Fredrik Silverstolpe,,,,,,,,
Uppsala University,Magnus Sjöberg,,,,,,,,
Uppsala University,Q6178727,,,,,,,,
Uppsala University,Q6178761,,,,,,,,
Uppsala University,Q6179073,,,,,,,,
Stockholm University,Lars Sjöberg,,,,,,,,
Lund University,Q6178565,,,,,,,,
Lund University,Tage Larsson,,,,,,,,
Lund University,Carl Sjöström,,,,,,,,
Lund University,Harald Sjövall,,,,,,,,
Stockholm University,Jochum Sjöwall,,,,,,,,
Umeå University,Karl-Gustaf Löfgren,,,,,,,,
Lund University,Jeremy Curl,,,,,,,,
Uppsala University,Nils Snoilsky,,,,,,,,
Royal Institute of Technology,Ludwig Peterson,,,,,,,,
Uppsala University,Michael Sohlman,,,,,,,,
Uppsala University,Rolf R:son Sohlman,,,,,,,,
University of Gothenburg,Olof Siverbo,,,,,,,,
Stockholm University,Jerome B. Simandle,,,,,,,,
Uppsala University,Per Adolf Sondén,,,,,,,,
Uppsala University,Gustaf Adolf Vive Sparre,,,,,,,,
Uppsala University,Gustaf Adolf Sparre,,,,,,,,
Uppsala University,Per Larsson Sparre,,,,,,,,
Lund University,Gustaf Adolf Sparre,,,,,,,,
Uppsala University,Valfrid Spångberg,,,,,,,,
Uppsala University,Pehr Gustaf Staaff,,,,,,,,
Lund University,Ulf Spendrup,,,,,,,,
Lund University,Carl Sprinchorn,,,,,,,,
Uppsala University,Carl Georg Starbäck,,,,,,,,
Uppsala University,Karl Starbäck,,,,,,,,
Uppsala University,Ludvig Stavenow,,,,,,,,
Stockholm University,Johan Staël von Holstein,,,,,,,,
Stockholm University,Ulf Stange,,,,,,,,
Linköping University,Q6168978,,,,,,,,
Lund University,Nils Starfelt,,,,,,,,
Uppsala University,Hugo Stenbeck junior,,,,,,,,
Uppsala University,Q6188744,,,,,,,,
Stockholm University,Börje Steenberg,,,,,,,,
Uppsala University,Einar Stenhagen,,,,,,,,
Uppsala University,Q6189814,,,,,,,,
Lund University,Johan Stenflo,,,,,,,,
Lund University,Olof Stenhammar,,,,,,,,
Uppsala University,Nils von Steyern,,,,,,,,
Uppsala University,Johan Stiernhöök,,,,,,,,
Lund University,Peter Stilbs,,,,,,,,
Royal Institute of Technology,Anders Schwanbom,,,,,,,,
Royal Institute of Technology,Sven Schwartz,,,,,,,,
Uppsala University,Carl Gustaf Strandberg,,,,,,,,
Stockholm University,Jan Storå,,,,,,,,
Karolinska Institute,Kjell Strandberg,,,,,,,,
Royal Institute of Technology,Akbar Seddigh,,,,,,,,
Uppsala University,Q6192949,,,,,,,,
Uppsala University,Jim Apple,,,,,,,,
Uppsala University,Mårten Strömer,,,,,,,,
Uppsala University,Gunnar Strömmer,,,,,,,,
Stockholm University,Nikke Ström,,,,,,,,
Uppsala University,Bert Stålhammar,,,,,,,,
Royal Institute of Technology,Boris Serning,,,,,,,,
Uppsala University,Gustaf Sundberg,,,,,,,,
Uppsala University,Halvar Sundberg,,,,,,,,
Stockholm University,Bertil Stålhane,,,,,,,,
Uppsala University,Carl Reinhold Sundell,,,,,,,,
Stockholm University,Daniel Suhonen,,,,,,,,
Lund University,Stellan Sundahl,,,,,,,,
Chalmers University of Technology,Björn Siesjö,,,,,,,,
Stockholm University,Gunnar Sundell,,,,,,,,
Royal Institute of Technology,Emil Sieurin,,,,,,,,
Uppsala University,Adolf Ferdinand Svanberg,,,,,,,,
Royal Institute of Technology,Lembit Sihver,,,,,,,,
Chalmers University of Technology,Bo Simmingsköld,,,,,,,,
Stockholm University,Nils Sundius,,,,,,,,
Royal Institute of Technology,Arent Silfversparre,,,,,,,,
Uppsala University,Nils Svartholm,,,,,,,,
Uppsala University,Nils Eberhard Svedelius,,,,,,,,
Uppsala University,Wilhelm Erik Svedelius,,,,,,,,
Uppsala University,Q6198071,,,,,,,,
Linköping University,Jonas Sjöström,,,,,,,,
Karolinska Institute,Alvar Svanborg,,,,,,,,
Chalmers University of Technology,Anders Sjöberg,,,,,,,,
Stockholm University,Torsten Svenonius,,,,,,,,
Stockholm University,Bengt Svenson,,,,,,,,
Uppsala University,Anton von Swab,,,,,,,,
Uppsala University,Q6199762,,,,,,,,
Uppsala University,Johannes Swedborg,,,,,,,,
Uppsala University,Herman Swedborg,,,,,,,,
Uppsala University,Pelle Swedlund,,,,,,,,
Royal Institute of Technology,Nils Göran Sjöstrand,,,,,,,,
Stockholm University,Stig Olof Svärd,,,,,,,,
Uppsala University,Carl Säve,,,,,,,,
Uppsala University,Pehr Arvid Säve,,,,,,,,
Stockholm University,Erik von Sydow,,,,,,,,
Uppsala University,Q6201993,,,,,,,,
Uppsala University,Michael Söderlundh,,,,,,,,
Uppsala University,Herbert Söderström,,,,,,,,
Uppsala University,Magnus Söderström,,,,,,,,
Stockholm University,Q6202039,,,,,,,,
Stockholm University,Mikael Söderlund,,,,,,,,
Umeå University,Anders Sellström,,,,,,,,
Uppsala University,Nils Tamm,,,,,,,,
Lund University,Q6203635,,,,,,,,
Stockholm University,Q6203635,,,,,,,,
Stockholm University,Lars-Erik Tammelin,,,,,,,,
Uppsala University,Peter Gustaf Tengmalm,,,,,,,,
University of Gothenburg,Daniel Swedin,,,,,,,,
Uppsala University,Lars Terenius,,,,,,,,
Royal Institute of Technology,George Spaak,,,,,,,,
Uppsala University,Carl Reinhold Tersmeden,,,,,,,,
Uppsala University,Jacob Tersmeden the Younger,,,,,,,,
Lund University,Q6205478,,,,,,,,
Chalmers University of Technology,Ernst Spolén,,,,,,,,
Uppsala University,Hjalmar Théel,,,,,,,,
Lund University,Fredrik Tersmeden,,,,,,,,
University of Gothenburg,Ulf Söderberg,,,,,,,,
Karolinska Institute,Lars Thelander,,,,,,,,
Lund University,Jonas Thente,,,,,,,,
Uppsala University,Oscar Thorsing,,,,,,,,
Royal Institute of Technology,Rolf Steenhoff,,,,,,,,
Lund University,Eskilander Thomasson,,,,,,,,
Chalmers University of Technology,Göran Stemme,,,,,,,,
Chalmers University of Technology,Inge Stenberg,,,,,,,,
Stockholm University,Vidar Thomée,,,,,,,,
Uppsala University,Torsten Thunberg,,,,,,,,
Uppsala University,Pehr Thyselius,,,,,,,,
Stockholm University,Leif Thorsson,,,,,,,,
University of Gothenburg,Joakim Norbeck,,,,,,,,
Chalmers University of Technology,Johan Sterte,,,,,,,,
Lund University,Q6210122,,,,,,,,
Uppsala University,Lars Tingsten,,,,,,,,
Stockholm University,Thor Thörnblad,,,,,,,,
Umeå University,Peter Sköld,,,,,,,,
Royal Institute of Technology,Lennart Stockman,,,,,,,,
Uppsala University,Albert Tondén,,,,,,,,
Royal Institute of Technology,Marcus Storch,,,,,,,,
Chalmers University of Technology,Dag Stranneby,,,,,,,,
Uppsala University,Q6213438,,,,,,,,
Royal Institute of Technology,Dag Stranneby,,,,,,,,
Uppsala University,Mikael Tornving,,,,,,,,
Uppsala University,Henry William Tottie,,,,,,,,
Uppsala University,Eric Carl Trafvenfelt,,,,,,,,
Stockholm University,Urban Torhamn,,,,,,,,
Uppsala University,Johan Albert Constantin Löfgren,,,,,,,,
Lund University,Ludvig Torpadie,,,,,,,,
Uppsala University,Q6214979,,,,,,,,
Uppsala University,Johan Erik Forsström,,,,,,,,
Stockholm University,Stig Torsslow,,,,,,,,
Uppsala University,Johan Paulsson,,,,,,,,
Stockholm University,Robert Toth,,,,,,,,
Swedish University of Agricultural Sciences,Sture Sjöstedt,,,,,,,,
Uppsala University,Johan Zoëga,,,,,,,,
Lund University,Lars Tranvik,,,,,,,,
Royal Institute of Technology,Otto Stålhane,,,,,,,,
Lund University,Gustaf Troedsson,,,,,,,,
Uppsala University,Albert Tullgren,,,,,,,,
Uppsala University,Sven Tunberg,,,,,,,,
Lund University,Carl Axel Trolle den yngre,,,,,,,,
Uppsala University,Martin Tunström,,,,,,,,
Royal Institute of Technology,Gunnar Sundblad,,,,,,,,
Royal Institute of Technology,Göran Sundblad,,,,,,,,
Stockholm University,Carl Trygger,,,,,,,,
Royal Institute of Technology,Lars Sundblad,,,,,,,,
Royal Institute of Technology,Fredrik Sundbärg,,,,,,,,
Örebro University,Rickard Olsson,,,,,,,,
Royal Institute of Technology,Birger Sundfeldt,,,,,,,,
Royal Institute of Technology,Herman Sundholm,,,,,,,,
Lund University,Elam Tunhammar,,,,,,,,
Umeå University,Beppe Starbrink,,,,,,,,
Uppsala University,Olof Törnflycht,,,,,,,,
Uppsala University,Q6218328,,,,,,,,
University of Gothenburg,Rune Toftgård,,,,,,,,
Uppsala University,Emil Uddhammar,,,,,,,,
Uppsala University,Mathias Uhlén,,,,,,,,
Stockholm University,Gunnar Vilhelm Täckholm,,,,,,,,
Royal Institute of Technology,Bert-Olof Svanholm,,,,,,,,
Lund University,Dennis Töllborg,,,,,,,,
Royal Institute of Technology,Björn Svedberg,,,,,,,,
Lund University,Algot Törneman,,,,,,,,
Uppsala University,Jörgen Ullenhag,,,,,,,,
Chalmers University of Technology,Christer Svensson,,,,,,,,
Karolinska Institute,Pehr Henrik Törngren,,,,,,,,
Stockholm University,Gunnar Törnqvist,,,,,,,,
Royal Institute of Technology,Torsten Svenonius,,,,,,,,
Umeå University,Peder Stenberg,,,,,,,,
Lund University,Nils Uddenberg,,,,,,,,
Chalmers University of Technology,Nils Svensson,,,,,,,,
Lund University,Q6219228,,,,,,,,
Lund University,Sven Unger,,,,,,,,
Linköping University,Jonas Söderlund,,,,,,,,
Chalmers University of Technology,Q6200933,,,,,,,,
Swedish University of Agricultural Sciences,Björn Sprängare,,,,,,,,
Stockholm University,Guido Valentin,,,,,,,,
Royal Institute of Technology,Gustaf Sällström,,,,,,,,
Royal Institute of Technology,Carl Nestor Söderberg,,,,,,,,
Linköping University,Q6205478,,,,,,,,
Uppsala University,Daniel Viklund,,,,,,,,
Uppsala University,Leif Vindevåg,,,,,,,,
Lund University,Q6225815,,,,,,,,
Swedish University of Agricultural Sciences,August Stjernstedt,,,,,,,,
Stockholm University,Q6225974,,,,,,,,
Umeå University,Anders Sundström,,,,,,,,
Royal Institute of Technology,Carl-Olof Ternryd,,,,,,,,
Uppsala University,Bernhard Wadström,,,,,,,,
Uppsala University,Carl Fredrik Wærn,,,,,,,,
Uppsala University,Jonas Wærn,,,,,,,,
Uppsala University,Jonas Wærn,,,,,,,,
Royal Institute of Technology,Thorsten Thelander,,,,,,,,
Royal Institute of Technology,Erik Thelaus,,,,,,,,
Chalmers University of Technology,Thomas Thieme,,,,,,,,
Karolinska Institute,Denny Vågerö,,,,,,,,
Royal Institute of Technology,Axel Theorell,,,,,,,,
Royal Institute of Technology,Edvard Thermænius,,,,,,,,
Uppsala University,Sten Wahlund,,,,,,,,
Uppsala University,Martin Waldenström,,,,,,,,
Stockholm University,Krister Wahlbäck,,,,,,,,
Lund University,Yens Wahlgren,,,,,,,,
Lund University,Claes-Göran Wahlström,,,,,,,,
Royal Institute of Technology,Bengt Thorbjörnson,,,,,,,,
Royal Institute of Technology,Eugen Thorburn,,,,,,,,
Uppsala University,Jacob Wallenberg,,,,,,,,
Uppsala University,Marcus Wallenberg,,,,,,,,
Uppsala University,Lars Wallenstedt,,,,,,,,
Uppsala University,Erik Waller,,,,,,,,
Uppsala University,Janne Wallenius,,,,,,,,
Örebro University,Peter O Sellgren,,,,,,,,
Uppsala University,Hans Wallin,,,,,,,,
Royal Institute of Technology,Folke Thulin,,,,,,,,
Uppsala University,Curt Wallis,,,,,,,,
Uppsala University,Lars Johan Wallmark,,,,,,,,
Uppsala University,Elof Wallquist,,,,,,,,
Royal Institute of Technology,Thor Thörnblad,,,,,,,,
Lund University,Q6230912,,,,,,,,
Royal Institute of Technology,Helge Tideström,,,,,,,,
Uppsala University,Frans Wilhelm Warfvinge,,,,,,,,
Karolinska Institute,Einar Wallquist,,,,,,,,
Uppsala University,Zakarias Wattrang,,,,,,,,
Uppsala University,Johannes Wattrangius,,,,,,,,
Royal Institute of Technology,Q6211842,,,,,,,,
Lund University,Rikard Warlenius,,,,,,,,
Uppsala University,Anders Wedberg,,,,,,,,
Uppsala University,Johan Otto Wedberg,,,,,,,,
Chalmers University of Technology,Sigvard Tomner,,,,,,,,
Uppsala University,Q6234424,,,,,,,,
Uppsala University,Erik Wellander,,,,,,,,
Lund University,Ernst Wehtje,,,,,,,,
Uppsala University,Fredrik Wennersten,,,,,,,,
Royal Institute of Technology,Erik Trana,,,,,,,,
Chalmers University of Technology,Karl-Erling Trogen,,,,,,,,
Uppsala University,Fredrik Wersäll,,,,,,,,
Uppsala University,Anders Wesström,,,,,,,,
Uppsala University,Eric Westberg,,,,,,,,
Karolinska Institute,Lars Werkö,,,,,,,,
University of Gothenburg,Martin Wallström,,,,,,,,
Uppsala University,Ernst Westerlund,,,,,,,,
Uppsala University,Karl Ivan Westman,,,,,,,,
Uppsala University,Knut B. Westman,,,,,,,,
Uppsala University,Johan Peter Westring,,,,,,,,
Uppsala University,Q6238609,,,,,,,,
Uppsala University,Otto Georg Wetterstrand,,,,,,,,
Chalmers University of Technology,Bertil Törnell,,,,,,,,
Stockholm University,Axel Westling,,,,,,,,
Royal Institute of Technology,Hilding Törnebohm,,,,,,,,
Umeå University,Stefan Thor,,,,,,,,
Uppsala University,Q6239918,,,,,,,,
Uppsala University,Samuel Wide,,,,,,,,
Uppsala University,Johan Widén,,,,,,,,
Chalmers University of Technology,Erik Adolf Unge,,,,,,,,
Uppsala University,Hjalmar Wijk,,,,,,,,
Royal Institute of Technology,Erik Ulrich,,,,,,,,
Uppsala University,Christer Wiklund,,,,,,,,
Stockholm University,Stefan Widenholm,,,,,,,,
Lund University,Lasse Wierup,,,,,,,,
University of Gothenburg,Mikael Wendt,,,,,,,,
Royal Institute of Technology,Erik Upmark,,,,,,,,
Karolinska Institute,Lars Wieslander,,,,,,,,
Stockholm University,Lasse Wierup,,,,,,,,
Lund University,John Wigforss,,,,,,,,
Karolinska Institute,Viktor Wigert,,,,,,,,
Lund University,Carl Rutger Theodor Wijkander,,,,,,,,
University of Gothenburg,Jeff Werner,,,,,,,,
Stockholm University,Per-Olof H. Wikström,,,,,,,,
University of Gothenburg,Hans Gustaf Wessberg,,,,,,,,
Uppsala University,Sven Wilson,,,,,,,,
Linköping University,Mats Viberg,,,,,,,,
Uppsala University,Håkan Winberg,,,,,,,,
Uppsala University,Johan Wingård,,,,,,,,
Lund University,Sven Windahl,,,,,,,,
Lund University,Q6244247,,,,,,,,
Umeå University,Tor Troéng,,,,,,,,
Royal Institute of Technology,Gösta Virding,,,,,,,,
Uppsala University,Johan Wärnschiöldh,,,,,,,,
Uppsala University,Axel Wästfelt,,,,,,,,
Uppsala University,Frans Oskar Wågman,,,,,,,,
Umeå University,Inge-Bert Täljedal,,,,,,,,
Royal Institute of Technology,Åke Vrethem,,,,,,,,
Stockholm University,Niklas Wykman,,,,,,,,
Stockholm University,Olle Wästberg,,,,,,,,
Uppsala University,Torsten Ysander,,,,,,,,
Royal Institute of Technology,Axel Wahlberg,,,,,,,,
Uppsala University,Lars Erik Zachrisson,,,,,,,,
Royal Institute of Technology,Erland Waldenström,,,,,,,,
Chalmers University of Technology,Anton Wallby,,,,,,,,
Uppsala University,Carl Edvard Zedritz,,,,,,,,
Royal Institute of Technology,Sven Wallander,,,,,,,,
Chalmers University of Technology,Janne Wallenius,,,,,,,,
University of Gothenburg,Rolf Wolff,,,,,,,,
Uppsala University,Carl Zetterström,,,,,,,,
Royal Institute of Technology,Oskar Waller,,,,,,,,
Stockholm University,Q6251593,,,,,,,,
Royal Institute of Technology,Torkel Wallmark,,,,,,,,
Royal Institute of Technology,Gunnar Wallquist,,,,,,,,
Uppsala University,Eric Peter Älf,,,,,,,,
Uppsala University,Pererik Åberg,,,,,,,,
Uppsala University,Bengt Ågerup,,,,,,,,
Uppsala University,Jonas Åhlund,,,,,,,,
Uppsala University,Fredrik Åkerblom,,,,,,,,
Uppsala University,Knut Åkerhielm,,,,,,,,
Royal Institute of Technology,Willie Weberg,,,,,,,,
Uppsala University,Olof Åkerréhn,,,,,,,,
Karolinska Institute,Bertil Åberg,,,,,,,,
Lund University,Gusten Åberg,,,,,,,,
Uppsala University,Carl Arendt Ångström,,,,,,,,
Royal Institute of Technology,Nils Weibull,,,,,,,,
Stockholm University,Lars Åhlén,,,,,,,,
Lund University,Dan Åkerhielm,,,,,,,,
Uppsala University,Åke Öberg,,,,,,,,
Uppsala University,Pelle Ödman,,,,,,,,
Uppsala University,Samuel Ödmann,,,,,,,,
Uppsala University,Q6256780,,,,,,,,
Uppsala University,Johannes Öhrström,,,,,,,,
Uppsala University,Ivar Öman,,,,,,,,
Uppsala University,Karl Erik Önnesjö,,,,,,,,
Uppsala University,Olof Örtenblad,,,,,,,,
Royal Institute of Technology,John Wennerberg,,,,,,,,
Uppsala University,Gustaf Fredrik Östberg,,,,,,,,
Uppsala University,Johan Östberg,,,,,,,,
Karolinska Institute,Q6256480,,,,,,,,
Lund University,Johannes Öhrström,,,,,,,,
Uppsala University,Göran Östlin,,,,,,,,
Stockholm University,Ulf Öjeman,,,,,,,,
Mid Sweden University,Ola Söderholm,,,,,,,,
Royal Institute of Technology,Arne Westerberg,,,,,,,,
Royal Institute of Technology,Gunnar Westerberg,,,,,,,,
Stockholm University,Q6258313,,,,,,,,
Royal Institute of Technology,Sten Westholm,,,,,,,,
Linköping University,Markus Wiechel,,,,,,,,
Royal Institute of Technology,Ulf Widerström,,,,,,,,
